*Stations2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Definitions_Définitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*DataSources_SourcesdesDonnées,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
**********Stations2024**********,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS_ID,Station_Name,Status,Location_Address,City,Province/Territory_EN,Province/territoire_FR,Postal_Code,Timezone_UTC,Latitude,Longitude,Elevation_m,Start_Date,End_Date,Combined_Stations,Inlet_Height_m,Network,SO2,CO,NO2,NO,NOX,O3,PM2.5_Continuous,PM10_Continuous,PM2.5_RM,PM10_Integrated,PM2.5-10,PM2.5_Speciation,VOC,Carbonyl,PAC,Site_Type,Urbanization,Neighbourhood,Land_Use,Scale,PC,CD,CSD,CMA/CA,AQMS_Airzone,Core_Site
100121,NORTH VANCOUVER - SECOND NARROWS,1,75 RIVERSIDE DR.,METRO VANCOUVER - NORTH VANCOUVER,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V7H 1T5,-8,49.301472,-123.020417,4,1982-05-01,,,"5.7m SO2, NO2, CO, O3; 6.2m PM2.5; 6.1m Carb; 11.9m Wspd",N,X,X,X,X,X,X,X,,,,,,X,,,PE,LU,P5,I,N,0973. Vancouver,15. Greater Vancouver,"046. North Vancouver, DM","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100122,PORT MOODY - ANMORE,0,ELEMENTARY ROAD ANMORE,METRO VANCOUVER - PORT MOODY,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,49.31111,-122.85833,153,1982-05-01,1998-01-06,,,N,,,X,X,X,X,,,,,,,,,,PE,LU,P3,R,N,0973. Vancouver,15. Greater Vancouver,"038. Anmore, VL","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100123,WEST VANCOUVER - LIONS GATE,0,WEST END WELSH ROAD  WEST VAN.,METRO VANCOUVER - VANCOUVER,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,49.31806,-123.13472,4,1982-05-01,1993-09-30,,,N,,,,,,X,,,,,,,,,,PE,LU,P5,W,U,0973. Vancouver,15. Greater Vancouver,"808. Capilano 5, IRI","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100124,PORT MOODY - EAGLE RIDGE,0,475 GUILDFORD WAY PORT MOODY,METRO VANCOUVER - PORT MOODY,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V3H 3W9,-8,49.28472,-122.82389,36,1982-05-01,1999-08-18,,,N,,,X,X,X,X,,,,,,,,,,PE,LU,P5,R,N,0973. Vancouver,15. Greater Vancouver,"043. Port Moody, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100125,DELTA - NORTH,1,8544 116TH St.,METRO VANCOUVER - DELTA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V4C 5V6,-8,49.158348,-122.90173,113,1984-04-01,,,"4.2m NO2, O3; 5.1m PM2.5; 5m Tair; 3.7m Precip; 18.3m Wspd",N,,,X,X,X,X,X,X,,,,,,,,PE,LU,P5,R,N,0973. Vancouver,15. Greater Vancouver,"011. Delta, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100126,BURNABY - BURNABY MOUNTAIN,1,"SFU, University Dr. W.",METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V5A 1S6,-8,49.279809,-122.922267,360,1984-06-01,,,"23.4m NO2, O3; 28.8m Tair, RH; 22.2m Precip; 29.8m Wspd",N,,,X,X,X,X,,,,,,,,,,PE,LU,P4,C,N,0973. Vancouver,15. Greater Vancouver,"025. Burnaby, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100127,SURREY - EAST,1,72ND AVE. and 190 St.,METRO VANCOUVER - SURREY,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V4N 5Z8,-8,49.132928,-122.694224,79,1983-12-22,,,"4.3m NO2, CO, O3; 4.9m PM2.5; 15.9m Tair; 3.6m Precip; 16.9m Wspd",N,,X,X,X,X,X,X,X,,,,,X,,,T,LU,P4,R,N,0973. Vancouver,15. Greater Vancouver,"004. Surrey, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100128,RICHMOND - SOUTH,1,10371 ARAGON RD,METRO VANCOUVER - RICHMOND,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V7A 3E8,-8,49.141437,-123.108215,4,1986-07-01,,,"4.3m SO2, NO2, CO, O3; 5m PM2.5; 8.2m Tair; 3.6m Precip; 12.5m Wspd",N,X,X,X,X,X,X,X,X,,,,,X,,,PE,LU,P5,R,N,0973. Vancouver,15. Greater Vancouver,"015. Richmond, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100129,PORT COQUITLAM - NORTH,0,HAMILTON & PAISLEY,METRO VANCOUVER - PORT COQUITLAM,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,49.28,-122.73417,3,1987-06-08,1999-12-31,,,N,,,,,,X,,,,,,,,,,PE,LU,P4,R,U,0973. Vancouver,15. Greater Vancouver,"039. Port Coquitlam, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100130,BURNABY - BURNABY LAKE,0,SPERLING & LAUREL ST.,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,49.2875,-122.96167,4,1986-05-02,1992-09-30,,,N,,,X,X,X,X,,,,,,,,,,PE,LU,P4,W,U,0973. Vancouver,15. Greater Vancouver,"025. Burnaby, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100131,NORTH VANCOUVER - SEYMOUR FALLS,0,SEYMOR FALLS NORTH VANCOUVER,METRO VANCOUVER - VANCOUVER,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,49.44,-122.97139,229,1986-01-01,2004-09-30,,,N,,,,,,X,,,,,,,,,,RB,NU,P1,F,R,none,15. Greater Vancouver,"020. Metro Vancouver A, RDA","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100132,NORTH VANCOUVER - MAHON PARK,1,16TH ST. & JONES AVE,METRO VANCOUVER - NORTH VANCOUVER,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V7M 2Y4,-8,49.323994,-123.083496,71,1990-05-23,,,"11m SO2, NO2, CO, O3; 11.7m PM2.5; 12.5m Tair; 12.3m Precip; 14.2m Wspd",N,X,X,X,X,X,X,X,X,,,,,X,,,PE,LU,P5,R,N,0973. Vancouver,15. Greater Vancouver,"051. North Vancouver, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100133,BURNABY - BURMOUNT,1,7815 SHELLMONT,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V5A 4H5,-8,49.266702,-122.935471,101,1990-03-18,,,"8m TRS, THC, VOC; 2.8m Tair; 10m Wspd",N,,,,,,,,,,,,,X,,,PS,LU,P4,I,N,0973. Vancouver,15. Greater Vancouver,"025. Burnaby, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100134,RICHMOND - VANCOUVER INTL. AIRPORT,1,3153 TEMPLETON STREET,METRO VANCOUVER - RICHMOND,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V7B 1G6,-8,49.186265,-123.152422,1,1998-02-01,,,"4.3m SO2, NO2, CO, O3, VOC; 5.1m PM2.5; 4.7m PM10; 4.9m Carb; 5.5m Tair, RH; 3.6m Precip; 10.3m Wspd",N,X,X,X,X,X,X,X,X,,,,,X,,,PE,LU,P5,C,N,0973. Vancouver,15. Greater Vancouver,"015. Richmond, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100135,COQUITLAM - DOUGLAS COLLEGE,1,1250 PINETREE WAY,METRO VANCOUVER - COQUITLAM,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V3B 7X3,-8,49.288265,-122.79157,38,2000-10-01,,,"13.9m NO2, CO, O3; 22.4m Tair, RH; 13.1m RH; 24m Wspd",N,,X,X,X,X,X,,,,,,,,,,T,LU,P5,C,N,0973. Vancouver,15. Greater Vancouver,"034. Coquitlam, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100136,BURNABY - CAPITOL HILL,1,GROSVENOR CRESENT,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,49.287869,-122.98563,200,1998-01-01,,,"4.1m SO2, TRS; 9.1m Tair; 10m Wspd;",N,X,,,,,,,,,,,,,,,PS,LU,P5,R,N,0973. Vancouver,15. Greater Vancouver,"025. Burnaby, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100137,BURNABY - NORTH,1,ETON AND MADISON AVE. BURNABY,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V5C 1K4,-8,49.287483,-123.007975,70,1999-06-09,,,"4.1m SO2, TRS, THC, VOC; 4.7m PM10; 5.7m air; 3.3m Precip; 10m Wspd",N,X,,,,,,,X,,,,,X,,,PS,LU,P5,R,N,0973. Vancouver,15. Greater Vancouver,"025. Burnaby, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100138,WEST VANCOUVER - HORSESHOE BAY,1,6350 MARINE DRIVE,METRO VANCOUVER - WEST VANCOUVER,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V7W 2S5,-8,49.36861,-123.276741,65,2002-04-19,,,"3.9m CO; 4.9m PM2.5; 9.6m Tair, RH; 3.2m Precip; 10m Wspd",N,,X,X,X,X,,X,,,,,,,,,T,LU,P2,R,M,0973. Vancouver,15. Greater Vancouver,"055. West Vancouver, DM","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100140,TSAWWASSEN,1,411 MILSOM WYND,METRO VANCOUVER - DELTA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V4M 3P1,-8,49.009877,-123.081997,52,2010-05-06,,,"4.1m SO2, NO2, CO, O3; 5.2m PM2.5; 10.8m Tair, RH; 3.7m Precip; 10.8m Wspd",N,X,X,X,X,X,X,X,,,,,,,,,PE,SU,P3,R,N,1570. Tsawwassen,15. Greater Vancouver,"011. Delta, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100141,VANCOUVER - CLARK DR. ROADSIDE,1,1290 EAST 11TH AVE.,METRO VANCOUVER - VANCOUVER,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V5T 2G3,-8,49.260267,-123.077776,30,2015-05-01,,,,N,X,X,X,X,X,X,X,,X,X,X,X,X,,,T,LU,P6,R,M,0973. Vancouver,15. Greater Vancouver,"022. Vancouver, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,1
100143,AGASSIZ - 7170 CHEAM AVE.,1,7170 CHEAM AVENUE,AGASSIZ,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V0M 1A0,-8,49.238008,-121.762264,23,2013-12-31,,,,N,,,X,X,X,X,X,,,,,,,,,PE,SU,P2,R,N,1325. Kent,09. Fraser Valley,"032. Kent, DM","930. Chilliwack, CMA/RMR",British Columbia - Lower Fraser Valley,
100144,VANCOUVER - PANDORA PARK,1,2325 FRANKLIN STREET,METRO VANCOUVER - VANCOUVER,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V5L 1S2,-8,49.28229,-123.05761,156,2023-03-20,,,4.7,N,X,,,,,,,,,,,,,,,PE,LU,P6,R,N,0973. Vancouver,15. Greater Vancouver,"022. Vancouver, CY","933. Vancouver, CMA/RMR",British Columbia - Lower Fraser Valley,
100145,AGASSIZ - CENTENNIAL PARK,1,6660 PIONEER AVENUE,AGASSIZ,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V0M 1A3,-8,49.238356,-121.774783,56,2024-07-09,,,,N,,,X,X,X,X,X,,,,,,,,,PE,SU,P2,R,N,1325. Kent,09. Fraser Valley,"032. Kent, DM","930. Chilliwack, CMA/RMR",British Columbia - Lower Fraser Valley,
100201,PRINCE GEORGE - POST OFFICE,0,POST OFFICE,PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,53.91891,-122.74461,574,1975-09-10,1979-10-18,,,N,X,,,,,,,,,,,,,,,PE,MU,P3,C,N,0679. Prince George,53. Fraser-Fort George,"023. Prince George, CY","970. Prince George, CA/AR",British Columbia - Central Interior,
100202,PRINCE GEORGE - PLAZA 400,1,"Plaza 400, 1011 4TH AVENUE",PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2L 3H9,-8,53.91472,-122.74194,588,1995-01-01,,,4,N,X,X,X,X,X,X,X,X,X,,X,,X,,,PS,MU,P3,C,M,0679. Prince George,53. Fraser-Fort George,"023. Prince George, CY","970. Prince George, CA/AR",British Columbia - Central Interior,2
100203,PRINCE GEORGE - BC RAIL WAREHOUSE,0,1108 INDUSTRIAL WAY,PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2N 5S1,-8,53.87111,-122.74361,595,1996-09-28,2015-11-06,,5,N,,,,,,,,X,,,,,,,,PE,MU,P3,I,M,0679. Prince George,53. Fraser-Fort George,"023. Prince George, CY","970. Prince George, CA/AR",British Columbia - Central Interior,
100205,PRINCE GEORGE - GLADSTONE SCHOOL,0,GLADSTONE SCHOOL,PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,53.85784722,-122.7614222,617,1998-01-01,2015-11-12,,5,N,X,,,,,,X,X,,,,,,,,PE,MU,P3,R,N,0679. Prince George,53. Fraser-Fort George,"023. Prince George, CY","970. Prince George, CA/AR",British Columbia - Central Interior,
100209,PRINCE GEORGE - GLENVIEW SCHOOL,0,7310 CLUFF,PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2K 2M3,-8,53.99556,-122.77556,736,1999-01-01,2001-02-14,,,N,,,,,,,,X,,,,,,,,PE,MU,P3,R,N,0679. Prince George,53. Fraser-Fort George,"023. Prince George, CY","970. Prince George, CA/AR",British Columbia - Central Interior,
100210,PRINCE GEORGE - CBC TRANSMITTER,0,,PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,53.90333,-122.70361,733,2005-01-01,2020-10-16,,5,N,X,,,,,,,,,,,,,,,PS,NU,P3,F,N,none,53. Fraser-Fort George,"023. Prince George, CY","970. Prince George, CA/AR",British Columbia - Central Interior,
100211,PRINCE GEORGE - JAIL,1,775 E HIGHWAY 16,PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,53.90800833,-122.7133444,616,2005-01-01,,,,N,X,,,,,,,,,,,,,,,PS,MU,P3,C,N,0679. Prince George,53. Fraser-Fort George,"023. Prince George, CY","970. Prince George, CA/AR",British Columbia - Central Interior,
100212,PRINCE GEORGE - MARSULEX ACID PLANT,0,"Marsulex Acid Plant, 8901 Penn Road",PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2N 5T6,-8,53.8416,-122.7344,604,2010-01-01,2020-12-31,,,N,X,,,,,,,,,,,,,,,PE,MU,P2,I,N,0679. Prince George,53. Fraser-Fort George,"023. Prince George, CY","970. Prince George, CA/AR",British Columbia - Central Interior,
100213,PRINCE GEORGE - DENICOLA RANCH,0,1885 Foreman Road,PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,53.9353,-122.6814,581,2010-07-21,2012-11-01,,,N,,,,,,,X,,,,,,,,,RB,NU,P2,F,R,none,53. Fraser-Fort George,"048. Fraser-Fort George F, RDA","970. Prince George, CA/AR",British Columbia - Central Interior,
100214,PRINCE GEORGE - EXPLORATION PLACE,0,333 Becott Place,PRINCE GEORGE,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,53.9053,-122.7344,576,2010-07-21,2012-11-01,,,N,,,,,,,X,,,,,,,,,PE,MU,P3,P,U,0679. Prince George,53. Fraser-Fort George,"023. Prince George, CY","970. Prince George, CA/AR",British Columbia - Central Interior,
100301,VICTORIA - POLICE STATION,0,625 FISGARD ST.,VICTORIA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V8W 1R7,-8,48.42945,-123.36624,11,1974-01-01,1978-12-29,,,N,X,,,,,,,,,,,,,,,PE,LU,P5,C,N,0984. Victoria,17. Capital,"034. Victoria, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100302,VICTORIA - 1106 COOK ST.,0,1106 COOK ST.,VICTORIA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V8V 3Z9,-8,48.42361,-123.35278,30,1975-02-04,1983-03-31,,,N,X,X,X,,,X,,,,,,,,,,PE,LU,P5,R,N,0984. Victoria,17. Capital,"034. Victoria, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100303,VICTORIA - 1250 QUADRA ST.,0,1250 QUADRA ST.,VICTORIA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V8W 2K7,-8,48.425,-123.35833,25,1983-04-01,1997-10-29,,,N,X,X,X,X,,X,,,X,,X,,,,X,PE,LU,P5,C,N,0984. Victoria,17. Capital,"034. Victoria, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100304,VICTORIA - TOPAZ,1,"SJ WILLIS SCHOOL, 923 TOPAZ AVE.",VICTORIA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V8T 2M2,-8,48.441942,-123.363165,29,1998-05-01,,,5,N,X,X,X,X,X,X,X,,X,,X,,,,,T,LU,P6,R,M,0984. Victoria,17. Capital,"034. Victoria, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,2
100307,COLWOOD - ROYAL ROADS UNIVERSITY,0,2005 SOOKE ROAD,COLWOOD,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V9B 5Y2,-8,48.43038,-123.46964,6,2001-01-01,2008-12-31,,,N,X,X,X,X,,X,X,,,,,,,,,PE,NU,P3,W,N,none,17. Capital,"041. Colwood, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100308,COLWOOD - CITY HALL,1,3300 WISHART ROAD,COLWOOD,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V9C 1R1,-8,48.42369,-123.49432,86,2000-02-01,,,,N,X,,X,X,X,X,X,X,,,,,,,,PE,LU,P3,R,N,0984. Victoria,17. Capital,"041. Colwood, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100312,ESQUIMALT - GRAVING DOCK,0,825 ADMIRALS ROAD,ESQUIMALT,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,48.43694,-123.58833,299,2005-01-01,2013-09-17,,,N,,,,,,,,X,,,,,,,,RB,NU,P2,F,R,none,17. Capital,"054. Juan de Fuca (Part 1), RDA","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100313,LANGFORD - DOGWOOD SCHOOL,0,2720 JACHLIN ROAD,LANGFORD,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,48.45306,-123.50333,110,2005-01-01,2009-06-30,,,N,,,,,,X,X,,,,,,,,,PE,LU,P4,R,U,0984. Victoria,17. Capital,"044. Langford, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100314,SAANICH - STELLYS CROSS RD.,0,TSARTLIP BAND PROPERTY,SAANICH,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,48.58028,-123.44278,65,2003-09-16,2009-12-31,,,N,,X,X,X,,X,X,,,,,,,,,PE,LU,P3,A,N,0984. Victoria,17. Capital,"804. South Saanich 1, IRI","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100315,VICTORIA - CHRISTOPHER POINT,0,DND PROPERTY AT ROCKY POINT,VICTORIA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,48.30944,-123.56194,0,2005-09-08,2008-12-31,,,N,X,X,X,X,,X,X,,,,,,,,,RB,NU,P1,W,R,none,17. Capital,"042. Metchosin, DM","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100316,LANGFORD - LAKEWOOD ELEMENTARY SCHOOL,0,2363 SETCHFIELD AVENUE,LANGFORD,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,48.46577,-123.50765,120,2007-02-13,2009-12-31,,,N,,,,,,X,X,,,,,,,,,PE,LU,P3,R,N,0984. Victoria,17. Capital,"044. Langford, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100317,VICTORIA - JAMES BAY DANIELS ELECTRONICS,0,43 ERIE STREET,VICTORIA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V8V 1P8,-8,48.4208,-123.3828,22,2011-04-12,2013-12-12,,,N,X,,,,,,,,,,,,,,,T,LU,P5,R,M,0984. Victoria,17. Capital,"034. Victoria, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100318,VICTORIA - JAMES BAY THE REEF,0,21 ERIE ST.,VICTORIA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V8V 5A8,-8,48.42141667,-123.3841778,0,2014-12-31,2019-12-31,,,N,X,,,,,,,,,,,,,,,T,LU,P5,R,M,0984. Victoria,17. Capital,"034. Victoria, CY","935. Victoria, CMA/RMR",British Columbia - Georgia Strait,
100401,KAMLOOPS - FEDERAL BUILDING,1,317 SEYMOUR ST.,KAMLOOPS,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2C 2E8,-8,50.67477,-120.334016,381,1978-04-01,,100402,,N,X,,X,X,X,X,X,,,,,,,,,PE,MU,P3,C,N,0397. Kamloops,33. Thompson-Nicola,"042. Kamloops, CY","925. Kamloops, CMA/RMR",British Columbia - Southern Interior,
100402,KAMLOOPS - BROCKLEHURST,0,1578 Tranquille Road,KAMLOOPS,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,50.7025,-120.394,348,1995-01-01,2011-06-02,100401,5,N,X,X,X,X,,X,X,X,X,,X,,,,,PE,MU,P3,R,N,0397. Kamloops,33. Thompson-Nicola,"042. Kamloops, CY","925. Kamloops, CMA/RMR",British Columbia - Southern Interior,
100601,PENTICTON - 400 CARMI AVE.,0,400 CARMI AVE.,PENTICTON,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2A 3G5,-8,49.48472,-119.58333,364,1984-04-01,1987-05-31,,,N,,,,,,X,,,,,,,,,,PE,MU,P3,R,U,0632. Penticton,07. Okanagan-Similkameen,"041. Penticton, CY","913. Penticton, CA/AR",British Columbia - Southern Interior,
100606,PENTICTON - DEBECK RD.,1,1213 DEBECK ROAD,PENTICTON,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2A 8R3,-8,49.4914,-119.5715,397,2024-12-01,,,14,N,,,X,X,X,X,X,X,,,,,,,,PE,MU,P3,R,N,0632. Penticton,07. Okanagan-Similkameen,"041. Penticton, CY","913. Penticton, D",British Columbia - Southern Interior,
100701,KELOWNA - COLLEGE,0,3333 COLLEGE WAY,KELOWNA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V1Y 4X8,-8,49.862336,-119.477367,347,1987-07-01,2019-06-12,"100702, 100703",7,N,X,X,X,X,X,X,X,X,X,,X,,,,,PE,LU,P4,R,N,0403. Kelowna,35. Central Okanagan,"010. Kelowna, CY","915. Kelowna, CMA/RMR",British Columbia - Southern Interior,
100702,KELOWNA - 1000 KLO RD.,0,1000 KLO ROAD,KELOWNA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V1Y 4X8,-8,49.86222,-119.4775,349,2006-09-14,2007-12-29,100701,,N,,,,,,,,,,,,X,,,,PE,LU,P4,R,N,0403. Kelowna,35. Central Okanagan,"010. Kelowna, CY","915. Kelowna, CMA/RMR",British Columbia - Southern Interior,
100703,KELOWNA - 1450 KLO RD.,1,1450 KLO Road,KELOWNA,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V1W 3Z4,-8,49.862119,-119.467461,350,2019-09-11,,100701,,N,X,X,X,X,X,X,X,X,,,,,,,,PE,LU,P4,R,N,0403. Kelowna,35. Central Okanagan,"010. Kelowna, CY","915. Kelowna, CMA/RMR",British Columbia - Southern Interior,
100801,KEREMEOS,0,702-4TH STREET,KEREMOS,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V0X 1N3,-8,49.20457,-119.83018,417,2008-08-01,2009-12-18,,,N,,,X,X,,X,X,,,,,,,,,PE,SU,P2,R,U,1558. Keremeos,07. Okanagan-Similkameen,"009. Keremeos, VL",none,British Columbia - Southern Interior,
101001,ABBOTSFORD - AIRPORT - 1,0,AIRPORT,ABBOTSFORD,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,49.03056,-122.37611,61,1982-08-01,1992-01-03,,,N,,,,,,X,,,,,,,,,,PE,LU,P3,C,U,1048. Abbotsford,09. Fraser Valley,"052. Abbotsford, CY","932. Abbotsford - Mission, CMA/RMR",British Columbia - Lower Fraser Valley,
101002,ABBOTSFORD - DOWNTOWN,0,33660 SOUTH FRASER HIGHWAY,ABBOTSFORD,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,,-8,49.04944,-122.2925,48,1992-03-01,1998-09-15,,,N,,,X,X,X,X,,X,,,,,,,,PE,LU,P4,R,N,1048. Abbotsford,09. Fraser Valley,"052. Abbotsford, CY","932. Abbotsford - Mission, CMA/RMR",British Columbia - Lower Fraser Valley,
101003,ABBOTSFORD - MILL LAKE,1,32995 BEVAN AVE.,ABBOTSFORD,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2S 4S5,-8,49.042579,-122.309821,58,1998-09-18,,,"5.9m SO2, NO2, CO, O3, NH3; 6.1m PM2.5; 6m PM10; 10.2m Tair; 3.9m Precip; 11.9m Wspd",N,X,X,X,X,X,X,X,X,,,,,,,,PE,LU,P4,R,N,1048. Abbotsford,09. Fraser Valley,"052. Abbotsford, CY","932. Abbotsford - Mission, CMA/RMR",British Columbia - Lower Fraser Valley,
101004,ABBOTSFORD - AIRPORT - 2,0,31790 WALMSLEY AVENUE,ABBOTSFORD,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2T 6G6,-8,49.0325,-122.35306,59,2002-01-22,2010-04-15,101005,,N,X,,X,X,X,X,X,,X,,X,X,X,,,PE,LU,P4,I,N,1048. Abbotsford,09. Fraser Valley,"052. Abbotsford, CY","932. Abbotsford - Mission, CMA/RMR",British Columbia - Lower Fraser Valley,
101005,ABBOTSFORD - AIRPORT - 3,1,1073 COLUMBIA STREET,ABBOTSFORD,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,V2T 5X9,-8,49.021554,-122.326523,65,2012-02-21,,101004,"4.9m SO2, NO2, CO, O3, VOC, NH3; 5.1m PM2.5; 5m PM10; 6.9m Partic Speciation; 5.1m Carb; 7m Dichot PM; 10.7m Tair, RH; 3.7m Precip; 12.1m Wspd",N,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,PE,NU,P3,A,N,none,09. Fraser Valley,"052. Abbotsford, CY","932. Abbotsford - Mission, CMA/RMR",British Columbia - Lower Fraser Valley,1
